OG0002766	Durusdinium17035	K14569
OG0001514	Durusdinium30752	K04956
OG0002399	Durusdinium37472	K23002
OG0004258	Durusdinium34371	K10703
OG0001027	Durusdinium52296	K08596
OG0006026	Durusdinium51923	K03325
OG0000111	Durusdinium35544	K15505
OG0000045	Durusdinium40923	K04780
OG0000928	Durusdinium31970	K03798
OG0005260	Durusdinium32047	K02503
OG0001414	Durusdinium56264	K12623
OG0000111	Durusdinium40861	K15173
OG0000099	Durusdinium15980	K04854
OG0000056	Durusdinium26428	K07117
OG0000706	Durusdinium35443	K01640
OG0000570	Durusdinium32354	K13289
OG0000080	Durusdinium18869	K14379
OG0000481	Durusdinium55252	K10380
OG0001880	Durusdinium33609	K00951
OG0000948	Durusdinium41082	K06689
OG0000568	Durusdinium47237	K00850
OG0000019	Durusdinium32970	K14326
OG0001938	Durusdinium34851	K14396
OG0002024	Durusdinium1400	K03456
OG0003429	Durusdinium53148	K14724
OG0001514	Durusdinium5317	K04908
OG0000045	Durusdinium41102	K13614
OG0000835	Durusdinium37975	K04345
OG0001255	Durusdinium24866	K02154
OG0002966	Durusdinium12589	K00901
OG0007351	Durusdinium25444	K00902
OG0002407	Durusdinium27708	K10614
OG0000005	Durusdinium39007	K10406
OG0001489	Durusdinium35162	K23424
OG0001529	Durusdinium28876	K05356
OG0006020	Durusdinium19998	K11416
OG0000053	Durusdinium6123	K08960
OG0006484	Durusdinium1964	K09522
OG0005341	Durusdinium18473	K05933
OG0001561	Durusdinium14917	K00921
OG0007611	Durusdinium13875	K09503
OG0006736	Durusdinium17949	K08151
OG0000264	Durusdinium28263	K13979
OG0007415	Durusdinium157	K27538
OG0002279	Durusdinium32097	K14338
OG0002870	Durusdinium6866	K10398
OG0000080	Durusdinium19926	K14379
OG0004744	Durusdinium52413	K15113
OG0000947	Durusdinium32074	K17943
OG0005594	Durusdinium27285	K03929
OG0003175	Durusdinium10274	K03321
OG0003960	Durusdinium34296	K01379
OG0000137	Durusdinium22629	K03696
OG0002128	Durusdinium20625	K09255
OG0000264	Durusdinium21579	K13979
OG0007557	Durusdinium49616	K03686
OG0002618	Durusdinium8858	K22647
OG0000017	Durusdinium24320	K04905
OG0001575	Durusdinium20610	K03119
OG0005609	Durusdinium41269	K10357
OG0000809	Durusdinium26231	K02917
OG0000137	Durusdinium4166	K03695
OG0002516	Durusdinium36402	K00863
OG0000183	Durusdinium34752	K07376
OG0007514	Durusdinium46762	K06617
OG0002839	Durusdinium7228	K14674
OG0007594	Durusdinium564	K18643
OG0006567	Durusdinium55635	K08794
OG0006218	Durusdinium19961	K09020
OG0000360	Durusdinium40436	K11438
OG0004916	Durusdinium39571	K05592
OG0004346	Durusdinium26464	K00700
OG0002192	Durusdinium25157	K05613
OG0000131	Durusdinium15590	K13412
OG0000821	Durusdinium49295	K09571
OG0001666	Durusdinium4302	K18458
OG0006061	Durusdinium49372	K08150
OG0002372	Durusdinium16259	K17339
OG0002346	Durusdinium20160	K09255
OG0007109	Durusdinium35734	K00326
OG0006366	Durusdinium38352	K15335
OG0002581	Durusdinium46774	K01110
OG0004814	Durusdinium6775	K18798
OG0006183	Durusdinium15384	K17710
OG0000405	Durusdinium23257	K00898
OG0004341	Durusdinium54311	K03596
OG0001104	Durusdinium29326	K03119
OG0004692	Durusdinium38748	K14326
OG0006341	Durusdinium13884	K09553
OG0004081	Durusdinium35583	K02877
OG0000019	Durusdinium39368	K14326
OG0003551	Durusdinium334	K16726
OG0000041	Durusdinium1756	K13412
OG0000828	Durusdinium38532	K01180
OG0005174	Durusdinium47441	K07152
OG0002168	Durusdinium23480	K15711
OG0000003	Durusdinium18180	K09255
OG0000003	Durusdinium28262	K16726
OG0001515	Durusdinium28479	K01379
OG0000005	Durusdinium46739	K10396
OG0004514	Durusdinium37923	K09536
OG0002878	Durusdinium25376	K03627
OG0000058	Durusdinium39863	K04648
OG0007054	Durusdinium19681	K00799
OG0003996	Durusdinium31742	K04515
OG0005118	Durusdinium38538	K12842
OG0006446	Durusdinium44004	K02927
OG0005844	Durusdinium33456	K04883
OG0000088	Durusdinium26413	K07376
OG0000637	Durusdinium54956	K07304
OG0001238	Durusdinium49540	K14376
OG0007017	Durusdinium29412	K17584
OG0000823	Durusdinium37033	K12442
OG0007048	Durusdinium25923	K05857
OG0004952	Durusdinium40696	K08857
OG0000426	Durusdinium37886	K00476
OG0007653	Durusdinium17793	K12132
OG0000912	Durusdinium42167	K12132
OG0006735	Durusdinium18588	K14015
OG0006664	Durusdinium32154	K18055
OG0004941	Durusdinium15072	K13412
OG0000862	Durusdinium41093	K10407
OG0002430	Durusdinium42051	K00969
OG0001628	Durusdinium14425	K08794
OG0004794	Durusdinium50459	K10380
OG0000470	Durusdinium39237	K15047
OG0000625	Durusdinium34967	K24835
OG0003838	Durusdinium29089	K25192
OG0000019	Durusdinium32396	K18422
OG0001224	Durusdinium35794	K19760
OG0001274	Durusdinium26548	K05841
OG0003545	Durusdinium15303	K23354
OG0000041	Durusdinium14510	K13412
OG0006116	Durusdinium27809	K19374
OG0004129	Durusdinium16334	K08869
OG0000087	Durusdinium19235	K05534
OG0007357	Durusdinium35529	K11971
OG0000538	Durusdinium12432	K17710
OG0006798	Durusdinium19607	K23788
OG0002980	Durusdinium24740	K01784
OG0000003	Durusdinium46278	K21440
OG0005345	Durusdinium30100	K09553
OG0000888	Durusdinium42209	K05175
OG0000495	Durusdinium33579	K03094
OG0000630	Durusdinium42473	K02112
OG0001201	Durusdinium12608	K02924
OG0003588	Durusdinium17363	K10878
OG0000213	Durusdinium32486	K22857
OG0000145	Durusdinium51591	K01076
OG0000710	Durusdinium30802	K15502
OG0003338	Durusdinium19358	K03824
OG0002089	Durusdinium52143	K08798
OG0000238	Durusdinium1942	K00600
OG0000864	Durusdinium12724	K04892
OG0002942	Durusdinium29214	K15777
OG0002743	Durusdinium32149	K02908
OG0001631	Durusdinium50031	K23538
OG0005424	Durusdinium1315	K08582
OG0003910	Durusdinium28665	K25441
OG0003004	Durusdinium36953	K02295
OG0007580	Durusdinium21330	K22763
OG0007330	Durusdinium20385	K11267
OG0001365	Durusdinium28968	K12567
OG0007198	Durusdinium15499	K01379
OG0004107	Durusdinium23296	K21993
OG0006715	Durusdinium7898	K01755
OG0001520	Durusdinium35955	K21866
OG0001481	Durusdinium21095	K06990
OG0007525	Durusdinium37579	K00925
OG0007388	Durusdinium32976	K01265
OG0000003	Durusdinium17598	K10329
OG0000966	Durusdinium37898	K08073
OG0000586	Durusdinium39873	K03978
OG0002827	Durusdinium49722	K00874
OG0006995	Durusdinium25661	K16571
OG0000066	Durusdinium4816	K14803
OG0000213	Durusdinium31070	K22857
OG0000615	Durusdinium39181	K10716
OG0007246	Durusdinium38765	K02371
OG0001564	Durusdinium28105	K12182
OG0000573	Durusdinium11728	K10407
OG0004578	Durusdinium32721	K13248
OG0003740	Durusdinium630	K06268
OG0000561	Durusdinium2143	K02979
OG0007103	Durusdinium34821	K18914
OG0000529	Durusdinium29464	K08288
OG0000880	Durusdinium54681	K13679
OG0001189	Durusdinium31664	K12663
OG0005886	Durusdinium19099	K13448
OG0001943	Durusdinium14335	K10260
OG0000573	Durusdinium30220	K19360
OG0002283	Durusdinium51804	K06637
OG0007615	Durusdinium39908	K02637
OG0000997	Durusdinium38173	K14312
OG0001968	Durusdinium19506	K05605
OG0006257	Durusdinium30092	K20600
OG0000097	Durusdinium49883	K04649
OG0001285	Durusdinium49089	K14411
OG0000447	Durusdinium24747	K00323
OG0001118	Durusdinium19081	K17680
OG0002683	Durusdinium37837	K10799
OG0002863	Durusdinium30327	K24104
OG0000257	Durusdinium9092	K01953
OG0004965	Durusdinium21590	K00766
OG0004838	Durusdinium8931	K08790
OG0004839	Durusdinium8571	K02371
OG0003547	Durusdinium11451	K02471
OG0005731	Durusdinium54919	K00908
OG0000215	Durusdinium39078	K06258
OG0004580	Durusdinium7319	K25079
OG0002632	Durusdinium15544	K23727
OG0000022	Durusdinium31609	K10455
OG0003818	Durusdinium43373	K25610
OG0001284	Durusdinium4249	K25166
OG0005927	Durusdinium37143	K01638
OG0000003	Durusdinium33120	K21440
OG0000165	Durusdinium15408	K05849
OG0000357	Durusdinium45079	K24205
OG0000103	Durusdinium2785	K21806
OG0004456	Durusdinium32036	K14165
OG0000005	Durusdinium39406	K10392
OG0006271	Durusdinium20078	K10380
OG0002347	Durusdinium39723	K12486
OG0000029	Durusdinium36287	K04955
OG0002671	Durusdinium21657	K12385
OG0000002	Durusdinium40250	K06180
OG0001969	Durusdinium35424	K09517
OG0000629	Durusdinium17317	K25792
OG0007593	Durusdinium3803	K17496
OG0002977	Durusdinium37206	K05658
OG0003192	Durusdinium23000	K00760
OG0002645	Durusdinium20250	K00508
OG0000675	Durusdinium24279	K20242
OG0000901	Durusdinium30768	K03929
OG0000242	Durusdinium28190	K04688
OG0002334	Durusdinium12707	K16185
OG0005452	Durusdinium31935	K02183
OG0000959	Durusdinium23682	K10349
OG0001649	Durusdinium25757	K21862
OG0003462	Durusdinium14991	K08334
OG0002218	Durusdinium16196	K10599
OG0000627	Durusdinium37385	K00382
OG0003414	Durusdinium54393	K12132
OG0001546	Durusdinium37704	K02873
OG0002775	Durusdinium21492	K05349
OG0000454	Durusdinium20426	K12443
OG0000005	Durusdinium38215	K13275
OG0001270	Durusdinium25166	K01883
OG0005543	Durusdinium30140	K12188
OG0007362	Durusdinium38500	K14555
OG0002417	Durusdinium23717	K00078
OG0001116	Durusdinium23390	K01210
OG0006057	Durusdinium40380	K10408
OG0001682	Durusdinium12095	K15046
OG0004873	Durusdinium15148	K01363
OG0002953	Durusdinium38080	K13183
OG0002641	Durusdinium14803	K14568
OG0000244	Durusdinium39296	K12410
OG0000099	Durusdinium15773	K04854
OG0001116	Durusdinium36486	K01210
OG0005634	Durusdinium49106	K00700
OG0002229	Durusdinium7809	K00939
OG0000016	Durusdinium19810	K06180
OG0007333	Durusdinium26064	K13535
OG0007013	Durusdinium24370	K22614
OG0006750	Durusdinium30578	K01517
OG0005376	Durusdinium7584	K11646
OG0000723	Durusdinium40721	K08287
OG0006272	Durusdinium28003	K12442
OG0001392	Durusdinium39240	K01395
OG0000016	Durusdinium20025	K06180
OG0000051	Durusdinium43845	K24837
OG0000676	Durusdinium40841	K04043
OG0001390	Durusdinium25663	K22747
OG0005320	Durusdinium19962	K01250
OG0000879	Durusdinium36536	K22698
OG0005561	Durusdinium31424	K02330
OG0002478	Durusdinium37519	K11323
OG0000282	Durusdinium4670	K09568
OG0001283	Durusdinium51777	K01872
OG0001395	Durusdinium30238	K02997
OG0000123	Durusdinium2592	K08794
OG0001333	Durusdinium17315	K08734
OG0000600	Durusdinium2967	K04515
OG0000277	Durusdinium46764	K07874
OG0006314	Durusdinium43319	K08808
OG0002918	Durusdinium18340	K08994
OG0000519	Durusdinium30133	K01648
OG0001580	Durusdinium42833	K05791
OG0004622	Durusdinium14486	K17262
OG0000005	Durusdinium35361	K17914
OG0000422	Durusdinium11738	K05931
OG0000451	Durusdinium33796	K00889
OG0000635	Durusdinium29650	K03320
OG0006690	Durusdinium52823	K08496
OG0001530	Durusdinium91	K02021
OG0003900	Durusdinium12702	K13010
OG0006878	Durusdinium40371	K04075
OG0005783	Durusdinium50053	K06630
OG0004045	Durusdinium24693	K04459
OG0003267	Durusdinium43651	K09577
OG0002904	Durusdinium31544	K01749
OG0002822	Durusdinium38454	K23801
OG0000457	Durusdinium35020	K16608
OG0002993	Durusdinium41242	K08244
OG0000378	Durusdinium27591	K00812
OG0007675	Durusdinium23457	K07897
OG0002117	Durusdinium38417	K07407
OG0002042	Durusdinium279	K14004
OG0007188	Durusdinium8453	K01772
OG0006615	Durusdinium27621	K13507
OG0000053	Durusdinium12700	K08960
OG0001171	Durusdinium36483	K21806
OG0001777	Durusdinium26694	K04711
OG0001520	Durusdinium38143	K21866
OG0001622	Durusdinium38498	K00036
OG0005903	Durusdinium1262	K14773
OG0005329	Durusdinium27177	K01534
OG0002568	Durusdinium52720	K04097
OG0007624	Durusdinium38384	K09602
OG0006507	Durusdinium38533	K11837
OG0001760	Durusdinium30780	K07478
OG0005256	Durusdinium41007	K17973
OG0003828	Durusdinium36085	K04554
OG0002159	Durusdinium28093	K12524
OG0001251	Durusdinium41526	K08637
OG0004274	Durusdinium27028	K01456
OG0000150	Durusdinium23774	K16271
OG0002493	Durusdinium35516	K23404
OG0000803	Durusdinium862	K17506
OG0000004	Durusdinium31027	K13412
OG0004105	Durusdinium32733	K08869
OG0002621	Durusdinium29960	K19307
OG0000842	Durusdinium15239	K08797
OG0000210	Durusdinium25542	K14297
OG0005280	Durusdinium36065	K05535
OG0006576	Durusdinium23869	K22522
OG0003709	Durusdinium47158	K22366
OG0005871	Durusdinium43540	K02879
OG0002234	Durusdinium43938	K03769
OG0000265	Durusdinium49015	K04460
OG0001023	Durusdinium32168	K06794
OG0000457	Durusdinium12330	K16608
OG0000616	Durusdinium32222	K01275
OG0006188	Durusdinium18208	K01082
OG0002970	Durusdinium43806	K20028
OG0002162	Durusdinium24893	K10644
OG0000405	Durusdinium54221	K00898
OG0000035	Durusdinium49365	K10799
OG0001378	Durusdinium54236	K19953
OG0001533	Durusdinium39798	K13750
OG0005827	Durusdinium20552	K08994
OG0002354	Durusdinium30419	K10592
OG0003199	Durusdinium26794	K14379
OG0000052	Durusdinium54206	K04739
OG0001818	Durusdinium17754	K03292
OG0002781	Durusdinium35258	K12231
OG0001292	Durusdinium37007	K00783
OG0006237	Durusdinium43213	K09586
OG0002077	Durusdinium24329	K19787
OG0007391	Durusdinium36701	K08193
OG0007149	Durusdinium43509	K14806
OG0002397	Durusdinium37873	K23719
OG0000241	Durusdinium29639	K11426
OG0000004	Durusdinium18075	K13412
OG0000842	Durusdinium16341	K08803
OG0004322	Durusdinium54819	K13412
OG0000034	Durusdinium38590	K14442
OG0006342	Durusdinium11919	K11086
OG0007540	Durusdinium9832	K03019
OG0000266	Durusdinium18302	K01201
OG0003826	Durusdinium34739	K01869
OG0001278	Durusdinium50340	K02219
OG0004641	Durusdinium17983	K16608
OG0003160	Durusdinium27040	K00750
OG0000004	Durusdinium33087	K13412
OG0000084	Durusdinium51893	K05592
OG0005578	Durusdinium31840	K15115
OG0000088	Durusdinium28425	K07376
OG0003990	Durusdinium49478	K00729
OG0007658	Durusdinium30592	K05760
OG0005393	Durusdinium27310	K19919
OG0000216	Durusdinium6351	K22372
OG0005186	Durusdinium27072	K17623
OG0000910	Durusdinium17530	K01735
OG0002591	Durusdinium37532	K22544
OG0000005	Durusdinium28766	K17914
OG0000028	Durusdinium35983	K25808
OG0004281	Durusdinium21879	K03654
OG0000312	Durusdinium29710	K01338
OG0006984	Durusdinium36282	K15303
OG0000915	Durusdinium38964	K25165
OG0002722	Durusdinium27462	K04999
OG0000360	Durusdinium33711	K11434
OG0000701	Durusdinium55161	K23257
OG0001865	Durusdinium33486	K00750
OG0000360	Durusdinium29357	K09553
OG0000014	Durusdinium33868	K06269
OG0003944	Durusdinium31182	K05396
OG0001578	Durusdinium32797	K19603
OG0003572	Durusdinium3568	K10446
OG0001824	Durusdinium9206	K05539
OG0000320	Durusdinium40258	K13126
OG0000366	Durusdinium47774	K01738
OG0003343	Durusdinium49760	K10838
OG0002111	Durusdinium46959	K03115
OG0001034	Durusdinium28631	K06058
OG0004167	Durusdinium38320	K24468
OG0003375	Durusdinium25726	K12796
OG0002834	Durusdinium11758	K17943
OG0002321	Durusdinium261	K04461
OG0000936	Durusdinium18264	K01176
OG0001824	Durusdinium25390	K05539
OG0007258	Durusdinium18167	K04043
OG0000591	Durusdinium52895	K22754
OG0004825	Durusdinium52568	K19685
OG0002569	Durusdinium29652	K10839
OG0001635	Durusdinium36814	K11294
OG0000378	Durusdinium29212	K00817
OG0001358	Durusdinium12202	K12479
OG0001736	Durusdinium22323	K16465
OG0001031	Durusdinium31960	K00058
OG0000347	Durusdinium15478	K03686
OG0000630	Durusdinium39410	K02112
OG0006795	Durusdinium40454	K00939
OG0004725	Durusdinium35548	K11068
OG0002733	Durusdinium26566	K11717
OG0005052	Durusdinium11925	K22614
OG0001872	Durusdinium8548	K02949
OG0005319	Durusdinium15451	K05349
OG0003912	Durusdinium49413	K03686
OG0003480	Durusdinium28435	K05542
OG0000576	Durusdinium46819	K13412
OG0000347	Durusdinium32923	K03686
OG0001464	Durusdinium4739	K04460
OG0001020	Durusdinium54322	K08489
OG0001225	Durusdinium7157	K10770
OG0003048	Durusdinium1244	K12581
OG0000435	Durusdinium28477	K10591
OG0006887	Durusdinium28071	K20498
OG0007561	Durusdinium35035	K10799
OG0004444	Durusdinium39069	K24174
OG0000048	Durusdinium27882	K24427
OG0000366	Durusdinium49360	K01738
OG0005515	Durusdinium42935	K05756
OG0000015	Durusdinium19071	K12823
OG0000645	Durusdinium35942	K14684
OG0000758	Durusdinium33746	K22763
OG0006429	Durusdinium38580	K14338
OG0000014	Durusdinium51981	K06269
OG0000082	Durusdinium2046	K24103
OG0002606	Durusdinium49225	K15255
OG0006598	Durusdinium51686	K22073
OG0004691	Durusdinium34789	K10408
OG0000006	Durusdinium33984	K12442
OG0004328	Durusdinium22380	K03424
OG0003193	Durusdinium44791	K00800
OG0003610	Durusdinium36048	K11857
OG0000435	Durusdinium2936	K22370
OG0000017	Durusdinium25327	K04908
OG0000660	Durusdinium25842	K00923
OG0005148	Durusdinium18890	K11103
OG0004548	Durusdinium31255	K01693
OG0002701	Durusdinium22602	K20889
OG0000894	Durusdinium34235	K14610
OG0004865	Durusdinium52226	K17609
OG0006650	Durusdinium39300	K09595
OG0004185	Durusdinium40833	K02694
OG0003075	Durusdinium17021	K26544
OG0002774	Durusdinium28628	K21804
OG0001756	Durusdinium1152	K01128
OG0003644	Durusdinium17450	K13577
OG0006969	Durusdinium34869	K00060
OG0004494	Durusdinium3940	K14829
OG0000170	Durusdinium29521	K03438
OG0000317	Durusdinium54767	K00819
OG0004700	Durusdinium28559	K12737
OG0001214	Durusdinium13418	K01897
OG0000672	Durusdinium17199	K10777
OG0000847	Durusdinium41846	K17285
OG0007372	Durusdinium18117	K19027
OG0007733	Durusdinium23132	K05863
OG0000464	Durusdinium16510	K10595
OG0001237	Durusdinium15289	K11855
OG0001621	Durusdinium25618	K00797
OG0001598	Durusdinium14115	K11160
OG0004512	Durusdinium61	K19750
OG0000029	Durusdinium40860	K04905
OG0004057	Durusdinium38670	K03510
OG0003428	Durusdinium49519	K12590
OG0001440	Durusdinium4210	K12837
OG0000459	Durusdinium15186	K04856
OG0002726	Durusdinium1609	K01178
OG0002233	Durusdinium31392	K01057
OG0001319	Durusdinium34519	K13412
OG0007255	Durusdinium6573	K01487
OG0002856	Durusdinium15553	K10380
OG0000135	Durusdinium50708	K21442
OG0002850	Durusdinium53677	K12472
OG0002839	Durusdinium33342	K14674
OG0004724	Durusdinium271	K08738
OG0000379	Durusdinium7345	K22754
OG0004792	Durusdinium33388	K25745
OG0007729	Durusdinium19822	K06178
OG0000944	Durusdinium49134	K00901
OG0001440	Durusdinium48999	K12837
OG0003458	Durusdinium8011	K10380
OG0000266	Durusdinium15614	K01201
OG0000015	Durusdinium40017	K10615
OG0000134	Durusdinium30936	K12323
OG0004979	Durusdinium28372	K01112
OG0001643	Durusdinium51844	K18272
OG0004104	Durusdinium43698	K08175
OG0006852	Durusdinium54910	K24735
OG0000425	Durusdinium24497	K03654
OG0004713	Durusdinium32605	K10277
OG0000288	Durusdinium37564	K14726
OG0000011	Durusdinium38678	K12132
OG0002871	Durusdinium40369	K10626
OG0000132	Durusdinium34413	K01673
OG0001284	Durusdinium13690	K22857
OG0000431	Durusdinium43224	K10457
OG0000885	Durusdinium39376	K12585
OG0000915	Durusdinium38971	K14326
OG0001767	Durusdinium24817	K13348
OG0004416	Durusdinium50253	K08489
OG0000004	Durusdinium21516	K13412
OG0000970	Durusdinium38293	K08151
OG0000004	Durusdinium19974	K13412
OG0000003	Durusdinium43916	K09255
OG0000599	Durusdinium38867	K09592
OG0000036	Durusdinium39187	K04730
OG0007163	Durusdinium37549	K05349
OG0005898	Durusdinium28297	K00227
OG0004624	Durusdinium54362	K10268
OG0000523	Durusdinium24228	K09864
OG0000570	Durusdinium19222	K16298
OG0006491	Durusdinium21547	K21989
OG0002226	Durusdinium31078	K01076
OG0004688	Durusdinium35130	K12042
OG0000125	Durusdinium35262	K22614
OG0001057	Durusdinium49018	K05290
OG0001419	Durusdinium35401	K10590
OG0002338	Durusdinium31753	K10406
OG0003607	Durusdinium28350	K12343
OG0001677	Durusdinium33953	K22372
OG0003587	Durusdinium38453	K25552
OG0002537	Durusdinium28215	K00940
OG0000009	Durusdinium32183	K18753
OG0001975	Durusdinium37473	K02934
OG0002153	Durusdinium9843	K03437
OG0000739	Durusdinium25271	K07516
OG0001451	Durusdinium5023	K00671
OG0001635	Durusdinium495	K12896
OG0002431	Durusdinium31737	K15284
OG0000164	Durusdinium19260	K20028
OG0007044	Durusdinium49401	K10442
OG0002813	Durusdinium50290	K18655
OG0002698	Durusdinium15041	K01672
OG0001114	Durusdinium33663	K14570
OG0006399	Durusdinium33050	K14754
OG0006144	Durusdinium37944	K10421
OG0005455	Durusdinium38805	K14648
OG0000517	Durusdinium48878	K01182
OG0003293	Durusdinium14814	K04083
OG0007394	Durusdinium38228	K08848
OG0001507	Durusdinium52363	K08829
OG0005502	Durusdinium26687	K16862
OG0001230	Durusdinium35518	K13416
OG0007039	Durusdinium49489	K03253
OG0005972	Durusdinium42900	K01609
OG0002525	Durusdinium25821	K09635
OG0000401	Durusdinium46855	K02516
OG0000934	Durusdinium54471	K00559
OG0006066	Durusdinium39831	K23438
OG0000881	Durusdinium38576	K14079
OG0003907	Durusdinium2603	K06178
OG0000078	Durusdinium7958	K09640
OG0000221	Durusdinium31649	K16675
OG0001400	Durusdinium3524	K01893
OG0000441	Durusdinium37257	K03924
OG0002547	Durusdinium13352	K20367
OG0000090	Durusdinium21621	K14079
OG0002024	Durusdinium30376	K03456
OG0004610	Durusdinium22261	K02876
OG0002383	Durusdinium28064	K03777
OG0004880	Durusdinium29517	K13339
OG0000365	Durusdinium49271	K07304
OG0001779	Durusdinium24517	K13806
OG0007598	Durusdinium38490	K00939
OG0007462	Durusdinium30004	K05275
OG0004707	Durusdinium38622	K08596
OG0002806	Durusdinium6789	K11968
OG0000098	Durusdinium42926	K09571
